# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:2F:AD": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:2F:AD", "device connection": "BTH00:07:80:0F:2F:AD", "sampling rate": 1000, "resolution": [16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-10-20", "time": "13:7:16.751", "channels": [1, 2, 3], "sensor": ["XYZ", "XYZ", "XYZ"], "label": ["CH1", "CH2", "CH3"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["white", "white", "white"], "convertedValues": 0}}
# EndOfHeader
61	0	33248	32664	38464	
62	0	33236	32664	38456	
63	0	33236	32652	38448	
64	0	33220	32664	38452	
65	0	33208	32676	38472	
66	0	33216	32668	38448	
67	0	33216	32680	38456	
68	0	33232	32664	38448	
69	0	33216	32680	38468	
70	0	33224	32678	38456	
71	0	33208	32688	38472	
72	0	33212	32708	38472	
73	0	33216	32712	38444	
74	0	33232	32724	38444	
75	0	33240	32732	38468	
76	0	33224	32748	38468	
77	0	33240	32740	38452	
78	0	33232	32744	38448	
79	0	33212	32756	38436	
80	0	33204	32728	38404	
81	0	33200	32736	38384	
82	0	33192	32720	38364	
83	0	33200	32720	38360	
84	0	33200	32716	38372	
85	0	33200	32722	38388	
86	0	33200	32720	38406	
87	0	33200	32724	38392	
88	0	33204	32740	38372	
89	0	33208	32744	38392	
90	0	33200	32748	38412	
91	0	33196	32764	38428	
92	0	33208	32760	38440	
93	0	33220	32764	38448	
94	0	33212	32796	38448	
95	0	33204	32800	38448	
96	0	33204	32796	38452	
97	0	33204	32796	38474	
98	0	33196	32788	38453	
99	0	33204	32776	38480	
100	0	33196	32768	38480	
101	0	33192	32760	38464	
102	0	33184	32764	38458	
103	0	33176	32764	38464	
104	0	33180	32772	38448	
105	0	33196	32760	38466	
106	0	33176	32768	38492	
107	0	33176	32760	38472	
108	0	33176	32748	38444	
109	0	33168	32744	38444	
110	0	33160	32736	38424	
111	0	33176	32752	38416	
112	0	33176	32760	38384	
113	0	33188	32777	38384	
114	0	33172	32780	38400	
115	0	33192	32770	38404	
116	0	33196	32768	38400	
117	0	33192	32776	38400	
118	0	33208	32780	38372	
119	0	33208	32775	38368	
120	0	33192	32776	38368	
121	0	33200	32770	38352	
122	0	33200	32752	38364	
123	0	33192	32756	38340	
124	0	33212	32756	38320	
125	0	33204	32752	38320	
126	0	33220	32744	38320	
127	0	33216	32732	38352	
128	0	33212	32736	38352	
129	0	33224	32728	38356	
130	0	33226	32732	38364	
131	0	33228	32724	38368	
132	0	33232	32724	38368	
133	0	33224	32728	38368	
134	0	33224	32748	38384	
135	0	33232	32740	38385	
136	0	33228	32752	38392	
137	0	33232	32748	38388	
138	0	33216	32756	38400	
139	0	33216	32740	38364	
140	0	33224	32736	38364	
141	0	33216	32720	38340	
142	0	33216	32704	38348	
143	0	33200	32712	38368	
144	0	33216	32708	38360	
145	0	33196	32704	38372	
146	0	33196	32696	38360	
147	0	33196	32704	38364	
148	0	33208	32712	38376	
149	0	33208	32716	38372	
150	0	33208	32704	38368	
151	0	33208	32728	38376	
152	0	33216	32736	38368	
153	0	33200	32728	38344	
154	0	33208	32716	38336	
155	0	33224	32728	38356	
156	0	33232	32720	38352	
157	0	33232	32736	38360	
158	0	33217	32732	38372	
159	0	33224	32736	38352	
160	0	33244	32718	38360	
161	0	33228	32712	38360	
162	0	33228	32708	38362	
163	0	33220	32700	38352	
164	0	33216	32704	38352	
165	0	33224	32696	38356	
166	0	33220	32704	38376	
167	0	33232	32688	38384	
168	0	33236	32688	38384	
169	0	33224	32684	38376	
170	0	33240	32680	38376	
171	0	33236	32676	38380	
172	0	33236	32684	38380	
173	0	33244	32692	38380	
174	0	33240	32684	38376	
175	0	33244	32692	38380	
176	0	33248	32696	38392	
177	0	33232	32704	38388	
178	0	33228	32700	38388	
179	0	33228	32704	38392	
180	0	33224	32692	38388	
181	0	33224	32704	38376	
182	0	33220	32720	38360	
183	0	33216	32704	38360	
184	0	33216	32700	38348	
185	0	33216	32704	38380	
186	0	33212	32708	38372	
187	0	33208	32712	38360	
188	0	33224	32708	38352	
189	0	33220	32724	38340	
190	0	33216	32708	38336	
191	0	33216	32708	38340	
192	0	33212	32724	38336	
193	0	33216	32752	38324	
194	0	33232	32742	38328	
195	0	33232	32760	38354	
196	0	33224	32764	38352	
197	0	33236	32776	38348	
198	0	33224	32768	38348	
199	0	33216	32796	38356	
200	0	33208	32788	38352	
201	0	33216	32776	38364	
202	0	33212	32764	38380	
203	0	33212	32772	38380	
204	0	33208	32768	38372	
205	0	33200	32780	38364	
206	0	33204	32780	38384	
207	0	33208	32784	38408	
208	0	33200	32774	38428	
209	0	33196	32772	38420	
210	0	33208	32772	38428	
211	0	33204	32768	38424	
212	0	33200	32764	38424	
213	0	33202	32756	38428	
214	0	33208	32748	38476	
215	0	33236	32752	38452	
216	0	33232	32756	38448	
217	0	33232	32756	38464	
218	0	33228	32732	38452	
219	0	33220	32724	38440	
220	0	33222	32724	38424	
221	0	33212	32740	38424	
222	0	33208	32716	38416	
223	0	33201	32724	38416	
224	0	33208	32740	38416	
225	0	33196	32740	38424	
226	0	33216	32736	38424	
227	0	33212	32736	38420	
228	0	33216	32740	38428	
229	0	33224	32728	38444	
230	0	33224	32732	38456	
231	0	33208	32732	38464	
232	0	33208	32740	38464	
233	0	33220	32748	38472	
234	0	33216	32752	38452	
235	0	33228	32756	38476	
236	0	33228	32760	38496	
237	0	33228	32770	38500	
238	0	33228	32774	38500	
239	0	33218	32762	38484	
240	0	33216	32772	38476	
241	0	33224	32788	38464	
242	0	33212	32776	38456	
243	0	33212	32762	38472	
244	0	33216	32780	38480	
245	0	33216	32768	38488	
246	0	33208	32762	38472	
247	0	33204	32764	38468	
248	0	33208	32768	38440	
249	0	33216	32760	38432	
250	0	33216	32760	38436	
251	0	33220	32772	38432	
252	0	33208	32772	38452	
253	0	33200	32760	38444	
254	0	33208	32760	38440	
255	0	33224	32762	38424	
256	0	33220	32768	38420	
257	0	33216	32772	38436	
258	0	33236	32772	38412	
259	0	33228	32772	38404	
260	0	33216	32780	38410	
261	0	33216	32764	38412	
262	0	33212	32772	38412	
263	0	33210	32760	38388	
264	0	33220	32740	38376	
265	0	33220	32728	38392	
266	0	33228	32728	38388	
267	0	33224	32720	38384	
268	0	33240	32720	38360	
269	0	33244	32716	38380	
270	0	33244	32708	38388	
271	0	33236	32716	38416	
272	0	33232	32700	38440	
273	0	33232	32716	38424	
274	0	33236	32716	38452	
275	0	33224	32728	38440	
276	0	33228	32728	38464	
277	0	33233	32736	38464	
278	0	33248	32716	38452	
279	0	33240	32708	38452	
280	0	33248	32712	38436	
281	0	33248	32704	38444	
282	0	33248	32692	38448	
283	0	33252	32688	38472	
284	0	33240	32708	38464	
285	0	33236	32720	38464	
286	0	33228	32704	38448	
287	0	33244	32696	38468	
288	0	33248	32696	38444	
289	0	33256	32704	38458	
290	0	33244	32718	38428	
291	0	33240	32720	38424	
292	0	33236	32732	38424	
293	0	33240	32712	38426	
294	0	33244	32716	38424	
295	0	33248	32716	38432	
296	0	33248	32712	38444	
297	0	33244	32712	38436	
298	0	33240	32708	38432	
299	0	33236	32704	38412	
300	0	33248	32696	38420	
301	0	33248	32696	38428	
302	0	33232	32684	38396	
303	0	33236	32688	38388	
304	0	33228	32704	38392	
305	0	33236	32700	38384	
306	0	33240	32708	38392	
307	0	33248	32724	38400	
308	0	33236	32712	38400	
309	0	33228	32712	38404	
310	0	33224	32712	38416	
311	0	33228	32712	38407	
312	0	33242	32704	38392	
313	0	33248	32716	38400	
314	0	33236	32708	38400	
315	0	33240	32720	38396	
316	0	33248	32728	38409	
317	0	33256	32728	38428	
318	0	33248	32704	38412	
319	0	33252	32696	38406	
320	0	33248	32704	38372	
321	0	33232	32700	38348	
322	0	33220	32704	38360	
323	0	33216	32712	38352	
324	0	33232	32708	38348	
325	0	33232	32724	38356	
326	0	33236	32720	38404	
327	0	33240	32708	38360	
328	0	33232	32720	38360	
329	0	33236	32716	38348	
330	0	33236	32716	38352	
331	0	33240	32728	38352	
332	0	33240	32728	38356	
333	0	33244	32740	38388	
334	0	33236	32734	38368	
335	0	33240	32748	38368	
336	0	33256	32748	38368	
337	0	33248	32744	38372	
338	0	33248	32736	38400	
339	0	33244	32740	38382	
340	0	33240	32744	38376	
341	0	33232	32744	38368	
342	0	33236	32720	38332	
343	0	33228	32724	38360	
344	0	33228	32720	38352	
345	0	33244	32732	38352	
346	0	33240	32736	38360	
347	0	33240	32736	38360	
348	0	33236	32736	38356	
349	0	33236	32736	38368	
350	0	33236	32732	38372	
351	0	33244	32724	38372	
352	0	33224	32728	38360	
353	0	33236	32728	38364	
354	0	33240	32724	38380	
355	0	33248	32734	38404	
356	0	33250	32724	38392	
357	0	33252	32732	38392	
358	0	33236	32724	38380	
359	0	33232	32736	38356	
360	0	33248	32732	38368	
361	0	33240	32704	38368	
362	0	33248	32704	38372	
363	0	33236	32688	38352	
364	0	33236	32680	38344	
365	0	33244	32688	38352	
366	0	33232	32688	38348	
367	0	33232	32684	38372	
368	0	33248	32688	38384	
369	0	33248	32680	38380	
370	0	33236	32700	38384	
371	0	33236	32712	38376	
372	0	33248	32704	38392	
373	0	33256	32708	38420	
374	0	33256	32704	38408	
375	0	33264	32708	38412	
376	0	33272	32724	38424	
377	0	33256	32724	38432	
378	0	33260	32724	38432	
379	0	33256	32728	38424	
380	0	33240	32728	38440	
381	0	33240	32722	38444	
382	0	33232	32732	38436	
383	0	33224	32728	38448	
384	0	33216	32730	38436	
385	0	33224	32732	38456	
386	0	33224	32724	38436	
387	0	33224	32729	38432	
388	0	33232	32744	38444	
389	0	33216	32728	38448	
390	0	33208	32732	38424	
391	0	33224	32728	38420	
392	0	33236	32732	38424	
393	0	33228	32736	38436	
394	0	33232	32728	38424	
395	0	33240	32728	38416	
396	0	33252	32732	38424	
397	0	33252	32732	38424	
398	0	33256	32732	38448	
399	0	33248	32732	38424	
400	0	33240	32730	38406	
401	0	33232	32728	38400	
402	0	33220	32720	38376	
403	0	33224	32716	38372	
404	0	33224	32708	38388	
405	0	33232	32708	38384	
406	0	33224	32712	38392	
407	0	33228	32712	38384	
408	0	33232	32720	38400	
409	0	33216	32712	38386	
410	0	33228	32720	38372	
411	0	33236	32712	38388	
412	0	33236	32712	38384	
413	0	33244	32708	38388	
414	0	33232	32712	38368	
415	0	33248	32704	38376	
416	0	33256	32696	38380	
417	0	33256	32692	38388	
418	0	33240	32688	38384	
419	0	33232	32692	38372	
420	0	33236	32708	38380	
421	0	33224	32692	38384	
422	0	33232	32688	38364	
423	0	33224	32684	38384	
424	0	33220	32692	38404	
425	0	33228	32688	38416	
426	0	33244	32688	38368	
427	0	33252	32700	38388	
428	0	33256	32696	38396	
429	0	33256	32712	38392	
430	0	33256	32728	38396	
431	0	33232	32720	38392	
432	0	33228	32720	38388	
433	0	33224	32724	38408	
434	0	33232	32712	38396	
435	0	33240	32716	38406	
436	0	33224	32712	38412	
437	0	33224	32720	38408	
438	0	33232	32720	38406	
439	0	33224	32728	38396	
440	0	33220	32726	38404	
441	0	33220	32712	38408	
442	0	33216	32704	38392	
443	0	33212	32704	38372	
444	0	33220	32712	38384	
445	0	33232	32704	38372	
446	0	33232	32724	38384	
447	0	33228	32732	38372	
448	0	33232	32720	38368	
449	0	33232	32712	38364	
450	0	33232	32728	38392	
451	0	33220	32728	38396	
452	0	33224	32721	38394	
453	0	33224	32748	38384	
454	0	33232	32760	38368	
455	0	33240	32768	38392	
456	0	33244	32768	38376	
457	0	33236	32764	38368	
458	0	33232	32772	38388	
459	0	33228	32776	38380	
460	0	33236	32764	38384	
461	0	33224	32768	38392	
462	0	33208	32756	38392	
463	0	33216	32748	38360	
464	0	33216	32734	38376	
465	0	33212	32752	38388	
466	0	33216	32748	38400	
467	0	33228	32752	38408	
468	0	33220	32756	38420	
469	0	33224	32744	38406	
470	0	33216	32740	38424	
471	0	33220	32748	38400	
472	0	33216	32744	38380	
473	0	33228	32756	38384	
474	0	33232	32756	38400	
475	0	33244	32758	38406	
476	0	33240	32768	38404	
477	0	33248	32756	38404	
478	0	33240	32772	38432	
479	0	33228	32756	38424	
480	0	33228	32752	38424	
481	0	33216	32752	38410	
482	0	33208	32748	38380	
483	0	33216	32744	38384	
484	0	33212	32728	38380	
485	0	33216	32740	38384	
486	0	33208	32736	38396	
487	0	33208	32744	38396	
488	0	33216	32756	38406	
489	0	33224	32748	38396	
490	0	33216	32756	38400	
491	0	33216	32768	38424	
492	0	33204	32756	38408	
493	0	33200	32768	38440	
494	0	33208	32768	38432	
495	0	33208	32756	38460	
496	0	33232	32760	38444	
497	0	33224	32764	38424	
498	0	33230	32752	38412	
499	0	33224	32760	38424	
500	0	33208	32764	38432	
501	0	33200	32756	38416	
502	0	33188	32764	38432	
503	0	33194	32762	38452	
504	0	33200	32768	38452	
505	0	33188	32768	38448	
506	0	33192	32775	38440	
507	0	33196	32780	38436	
508	0	33188	32772	38432	
509	0	33196	32788	38432	
510	0	33200	32776	38440	
511	0	33204	32792	38452	
512	0	33216	32794	38436	
513	0	33212	32784	38432	
514	0	33220	32788	38432	
515	0	33228	32792	38444	
516	0	33216	32792	38424	
517	0	33220	32796	38436	
518	0	33216	32784	38416	
519	0	33216	32784	38404	
520	0	33212	32772	38400	
521	0	33208	32756	38380	
522	0	33200	32756	38344	
523	0	33200	32756	38336	
524	0	33210	32736	38344	
525	0	33204	32748	38336	
526	0	33220	32740	38380	
527	0	33216	32744	38372	
528	0	33216	32748	38384	
529	0	33216	32764	38392	
530	0	33224	32748	38396	
531	0	33236	32760	38380	
532	0	33228	32756	38384	
533	0	33236	32772	38416	
534	0	33228	32754	38416	
535	0	33236	32764	38440	
536	0	33244	32760	38452	
537	0	33240	32760	38464	
538	0	33232	32764	38457	
539	0	33216	32770	38448	
540	0	33200	32778	38452	
541	0	33212	32772	38448	
542	0	33200	32760	38456	
543	0	33208	32764	38448	
544	0	33200	32758	38444	
545	0	33196	32780	38448	
546	0	33204	32784	38448	
547	0	33196	32780	38444	
548	0	33212	32772	38458	
549	0	33208	32764	38456	
550	0	33192	32780	38456	
551	0	33200	32784	38452	
552	0	33200	32792	38456	
553	0	33196	32792	38468	
554	0	33208	32774	38472	
555	0	33200	32808	38472	
556	0	33208	32808	38464	
557	0	33204	32792	38460	
558	0	33192	32800	38488	
559	0	33188	32800	38468	
560	0	33200	32788	38464	
561	0	33208	32778	38468	
562	0	33208	32772	38468	
563	0	33208	32748	38444	
564	0	33216	32756	38424	
565	0	33212	32756	38424	
566	0	33208	32764	38416	
567	0	33220	32752	38428	
568	0	33232	32756	38428	
569	0	33228	32760	38424	
570	0	33232	32768	38444	
571	0	33228	32752	38420	
572	0	33228	32752	38416	
573	0	33224	32752	38424	
574	0	33248	32752	38432	
575	0	33248	32746	38432	
576	0	33252	32756	38448	
577	0	33240	32740	38424	
578	0	33252	32744	38407	
579	0	33260	32728	38428	
580	0	33264	32716	38444	
581	0	33248	32708	38392	
582	0	33248	32704	38384	
583	0	33252	32684	38376	
584	0	33232	32688	38376	
585	0	33248	32696	38372	
586	0	33244	32696	38360	
587	0	33244	32676	38360	
588	0	33248	32676	38380	
589	0	33256	32672	38356	
590	0	33256	32676	38360	
591	0	33248	32660	38376	
592	0	33240	32660	38368	
593	0	33256	32664	38372	
594	0	33256	32664	38344	
595	0	33256	32664	38368	
596	0	33272	32664	38400	
597	0	33260	32684	38388	
598	0	33248	32680	38364	
599	0	33244	32672	38372	
600	0	33252	32660	38364	
601	0	33244	32652	38368	
602	0	33244	32660	38376	
603	0	33244	32652	38376	
604	0	33244	32660	38360	
605	0	33248	32656	38340	
606	0	33240	32672	38348	
607	0	33260	32664	38348	
608	0	33256	32664	38348	
609	0	33246	32672	38364	
610	0	33252	32674	38360	
611	0	33252	32676	38352	
612	0	33256	32676	38348	
613	0	33244	32688	38360	
614	0	33256	32692	38380	
615	0	33248	32688	38368	
616	0	33272	32696	38380	
617	0	33280	32688	38396	
618	0	33280	32688	38404	
619	0	33264	32684	38388	
620	0	33256	32696	38396	
621	0	33256	32690	38372	
622	0	33248	32688	38368	
623	0	33228	32696	38356	
624	0	33240	32700	38352	
625	0	33244	32704	38364	
626	0	33244	32708	38356	
627	0	33264	32700	38352	
628	0	33268	32696	38368	
629	0	33260	32692	38368	
630	0	33260	32698	38376	
631	0	33244	32696	38376	
632	0	33260	32696	38372	
633	0	33248	32688	38360	
634	0	33252	32672	38364	
635	0	33256	32676	38376	
636	0	33264	32676	38384	
637	0	33260	32680	38392	
638	0	33260	32674	38408	
639	0	33260	32664	38428	
640	0	33260	32656	38432	
641	0	33244	32664	38440	
642	0	33241	32660	38428	
643	0	33248	32664	38424	
644	0	33264	32660	38426	
645	0	33262	32668	38444	
646	0	33264	32672	38436	
647	0	33252	32688	38436	
648	0	33256	32700	38432	
649	0	33256	32684	38436	
650	0	33260	32696	38436	
651	0	33256	32696	38458	
652	0	33244	32704	38468	
653	0	33244	32704	38456	
654	0	33256	32704	38444	
655	0	33252	32712	38440	
656	0	33268	32716	38464	
657	0	33248	32728	38460	
658	0	33248	32718	38456	
659	0	33252	32724	38472	
660	0	33248	32726	38436	
661	0	33242	32728	38452	
662	0	33248	32740	38436	
663	0	33240	32732	38428	
664	0	33228	32728	38408	
665	0	33240	32736	38424	
666	0	33248	32728	38420	
667	0	33256	32744	38440	
668	0	33248	32740	38420	
669	0	33236	32744	38432	
670	0	33240	32748	38428	
671	0	33240	32748	38416	
672	0	33248	32744	38440	
673	0	33256	32756	38424	
674	0	33248	32748	38412	
675	0	33256	32748	38404	
676	0	33248	32768	38412	
677	0	33240	32772	38400	
678	0	33264	32778	38412	
679	0	33248	32780	38400	
680	0	33248	32768	38400	
681	0	33248	32768	38404	
682	0	33236	32764	38400	
683	0	33264	32768	38416	
684	0	33256	32752	38424	
685	0	33256	32752	38444	
686	0	33252	32752	38436	
687	0	33232	32764	38448	
688	0	33240	32748	38436	
689	0	33248	32752	38436	
690	0	33252	32752	38466	
691	0	33256	32744	38460	
692	0	33236	32752	38468	
693	0	33244	32760	38476	
694	0	33240	32760	38496	
695	0	33248	32768	38528	
696	0	33236	32768	38548	
697	0	33240	32780	38532	
698	0	33232	32772	38544	
699	0	33236	32788	38516	
700	0	33228	32776	38516	
701	0	33232	32774	38512	
702	0	33224	32772	38520	
703	0	33216	32772	38504	
704	0	33204	32764	38476	
705	0	33224	32752	38496	
706	0	33224	32768	38516	
707	0	33228	32774	38508	
708	0	33232	32772	38508	
709	0	33248	32772	38488	
710	0	33260	32780	38496	
711	0	33244	32808	38480	
712	0	33244	32798	38480	
713	0	33232	32808	38480	
714	0	33248	32816	38448	
715	0	33256	32824	38440	
716	0	33260	32824	38444	
717	0	33256	32808	38448	
718	0	33256	32824	38456	
719	0	33248	32820	38428	
720	0	33252	32816	38420	
721	0	33248	32800	38412	
722	0	33244	32781	38408	
723	0	33232	32756	38392	
724	0	33228	32760	38412	
725	0	33236	32756	38432	
726	0	33240	32724	38416	
727	0	33248	32740	38388	
728	0	33248	32732	38376	
729	0	33244	32772	38378	
730	0	33256	32744	38344	
731	0	33252	32764	38356	
732	0	33252	32756	38344	
733	0	33240	32760	38360	
734	0	33242	32760	38360	
735	0	33244	32776	38368	
736	0	33268	32780	38372	
737	0	33240	32784	38380	
738	0	33234	32784	38392	
739	0	33252	32768	38392	
740	0	33248	32762	38384	
741	0	33240	32746	38388	
742	0	33244	32730	38376	
743	0	33232	32744	38380	
744	0	33220	32732	38392	
745	0	33216	32740	38392	
746	0	33224	32732	38392	
747	0	33232	32736	38384	
748	0	33228	32732	38360	
749	0	33224	32740	38368	
750	0	33216	32748	38360	
751	0	33228	32768	38352	
752	0	33236	32772	38328	
753	0	33240	32776	38324	
754	0	33236	32768	38344	
755	0	33240	32784	38332	
756	0	33244	32780	38348	
757	0	33244	32778	38352	
758	0	33260	32764	38304	
759	0	33260	32764	38328	
760	0	33252	32764	38328	
761	0	33244	32752	38328	
762	0	33232	32744	38296	
763	0	33232	32740	38288	
764	0	33232	32728	38280	
765	0	33240	32728	38304	
766	0	33248	32724	38302	
767	0	33244	32716	38312	
768	0	33236	32717	38312	
769	0	33236	32732	38304	
770	0	33241	32732	38304	
771	0	33252	32748	38296	
772	0	33256	32736	38288	
773	0	33256	32733	38268	
774	0	33256	32740	38264	
775	0	33272	32736	38260	
776	0	33276	32724	38272	
777	0	33268	32716	38296	
778	0	33268	32728	38300	
779	0	33264	32728	38320	
780	0	33264	32720	38352	
781	0	33280	32728	38364	
782	0	33250	32736	38376	
783	0	33252	32720	38352	
784	0	33252	32716	38356	
785	0	33260	32716	38348	
786	0	33240	32728	38360	
787	0	33248	32720	38364	
788	0	33256	32724	38376	
789	0	33252	32704	38396	
790	0	33240	32736	38406	
791	0	33240	32720	38404	
792	0	33248	32716	38432	
793	0	33256	32728	38432	
794	0	33256	32700	38424	
795	0	33276	32708	38416	
796	0	33276	32708	38416	
797	0	33272	32716	38436	
798	0	33268	32716	38416	
799	0	33280	32712	38428	
800	0	33268	32716	38440	
801	0	33264	32704	38424	
802	0	33264	32696	38412	
803	0	33240	32696	38388	
804	0	33252	32680	38376	
805	0	33260	32684	38412	
806	0	33256	32696	38432	
807	0	33256	32696	38432	
808	0	33252	32704	38448	
809	0	33248	32704	38456	
810	0	33264	32692	38440	
811	0	33252	32712	38452	
812	0	33252	32720	38456	
813	0	33248	32712	38448	
814	0	33264	32736	38432	
815	0	33280	32728	38428	
816	0	33272	32752	38456	
817	0	33276	32736	38464	
818	0	33276	32748	38476	
819	0	33284	32736	38452	
820	0	33284	32729	38456	
821	0	33280	32716	38444	
822	0	33264	32724	38432	
823	0	33268	32716	38448	
824	0	33268	32692	38432	
825	0	33272	32708	38432	
826	0	33256	32709	38432	
827	0	33268	32704	38407	
828	0	33244	32716	38416	
829	0	33252	32724	38416	
830	0	33244	32721	38424	
831	0	33252	32720	38424	
832	0	33252	32714	38428	
833	0	33236	32720	38416	
834	0	33232	32728	38440	
835	0	33232	32728	38456	
836	0	33237	32740	38472	
837	0	33248	32740	38484	
838	0	33248	32732	38452	
839	0	33242	32744	38428	
840	0	33256	32732	38432	
841	0	33248	32744	38440	
842	0	33232	32724	38424	
843	0	33240	32720	38434	
844	0	33244	32724	38424	
845	0	33240	32720	38416	
846	0	33240	32736	38424	
847	0	33216	32748	38412	
848	0	33248	32756	38404	
849	0	33252	32740	38394	
850	0	33256	32736	38388	
851	0	33260	32748	38392	
852	0	33256	32744	38392	
853	0	33242	32744	38388	
854	0	33232	32752	38384	
855	0	33240	32764	38392	
856	0	33248	32744	38384	
857	0	33256	32746	38412	
858	0	33252	32736	38416	
859	0	33264	32730	38408	
860	0	33252	32732	38394	
861	0	33248	32736	38368	
862	0	33252	32728	38360	
863	0	33232	32728	38376	
864	0	33224	32736	38396	
865	0	33236	32736	38384	
866	0	33248	32746	38356	
867	0	33256	32752	38360	
868	0	33248	32756	38364	
869	0	33224	32752	38352	
870	0	33232	32741	38360	
871	0	33252	32748	38372	
872	0	33244	32736	38368	
873	0	33252	32724	38368	
874	0	33242	32716	38380	
875	0	33248	32724	38384	
876	0	33256	32716	38380	
877	0	33256	32716	38394	
878	0	33256	32708	38392	
879	0	33260	32718	38392	
880	0	33240	32708	38384	
881	0	33256	32716	38388	
882	0	33248	32712	38392	
883	0	33244	32704	38360	
884	0	33252	32698	38384	
885	0	33260	32692	38412	
886	0	33260	32696	38404	
887	0	33256	32696	38392	
888	0	33250	32696	38396	
889	0	33256	32700	38376	
890	0	33252	32728	38368	
891	0	33246	32724	38368	
892	0	33244	32732	38356	
893	0	33248	32728	38340	
894	0	33250	32740	38336	
895	0	33256	32736	38360	
896	0	33272	32724	38372	
897	0	33268	32720	38356	
898	0	33258	32720	38332	
899	0	33264	32716	38348	
900	0	33268	32712	38360	
901	0	33248	32720	38372	
902	0	33244	32720	38370	
903	0	33248	32712	38372	
904	0	33240	32718	38368	
905	0	33248	32712	38360	
906	0	33240	32696	38368	
907	0	33242	32720	38380	
908	0	33256	32696	38384	
909	0	33252	32696	38396	
910	0	33258	32728	38392	
911	0	33260	32724	38396	
912	0	33256	32724	38404	
913	0	33256	32716	38408	
914	0	33248	32736	38416	
915	0	33252	32724	38432	
916	0	33248	32736	38416	
917	0	33264	32728	38424	
918	0	33252	32720	38416	
919	0	33248	32736	38424	
920	0	33236	32728	38420	
921	0	33248	32732	38420	
