# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:2F:AD": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:2F:AD", "device connection": "BTH00:07:80:0F:2F:AD", "sampling rate": 1000, "resolution": [16, 16, 16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-10-8", "time": "11:29:52.318", "channels": [1, 2, 3, 4, 5], "sensor": ["XYZ", "XYZ", "XYZ", "FSRIII", "EMG"], "label": ["CH1", "CH2", "CH3", "CH4", "CH5"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4", "CH5"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["white", "white", "white", "black", "yellow"], "convertedValues": 0}}
# EndOfHeader
195	0	34400	32488	38308	11	32516	
196	0	34404	32488	38306	12	32204	
197	0	34404	32482	38304	13	32031	
198	0	34412	32474	38280	13	32327	
199	0	34416	32490	38266	10	32993	
200	0	34404	32492	38281	11	33208	
201	0	34408	32492	38283	12	33233	
202	0	34396	32503	38281	11	33366	
203	0	34404	32496	38274	11	33418	
204	0	34400	32501	38261	12	33612	
205	0	34396	32506	38236	11	32897	
206	0	34400	32520	38253	11	31888	
207	0	34400	32518	38244	10	32154	
208	0	34394	32517	38272	12	32285	
209	0	34394	32518	38284	11	32350	
210	0	34384	32516	38278	12	32200	
211	0	34388	32518	38270	11	32632	
212	0	34392	32528	38260	11	32568	
213	0	34392	32532	38260	11	32552	
214	0	34386	32532	38255	12	32263	
215	0	34389	32517	38248	12	32513	
216	0	34384	32513	38254	12	32188	
217	0	34372	32519	38240	10	31936	
218	0	34366	32516	38232	11	32316	
219	0	34356	32512	38229	10	32684	
220	0	34346	32506	38222	11	33464	
221	0	34344	32501	38204	10	33067	
222	0	34338	32500	38192	11	33064	
223	0	34340	32490	38192	11	33442	
224	0	34346	32488	38180	11	33467	
225	0	34340	32483	38192	11	32908	
226	0	34360	32480	38193	12	32442	
227	0	34376	32458	38192	11	32089	
228	0	34394	32452	38188	11	32095	
229	0	34388	32456	38202	13	32444	
230	0	34388	32457	38180	11	32430	
231	0	34388	32468	38168	12	32605	
232	0	34388	32481	38180	11	32748	
233	0	34372	32492	38178	11	32658	
234	0	34380	32476	38165	12	32683	
235	0	34384	32488	38180	10	32494	
236	0	34384	32509	38176	11	31950	
237	0	34392	32492	38188	11	32174	
238	0	34408	32484	38208	11	32506	
239	0	34400	32492	38228	11	33053	
240	0	34394	32504	38229	12	33124	
241	0	34384	32508	38232	12	33260	
242	0	34381	32517	38242	12	33720	
243	0	34384	32525	38254	12	33192	
244	0	34372	32514	38280	11	33600	
245	0	34366	32514	38252	11	32921	
246	0	34376	32514	38265	11	32389	
247	0	34384	32508	38258	11	32010	
248	0	34377	32510	38260	11	31870	
249	0	34396	32516	38246	11	32500	
250	0	34408	32512	38248	11	32391	
251	0	34408	32513	38268	11	32276	
252	0	34412	32514	38273	11	32726	
253	0	34414	32508	38297	11	32581	
254	0	34408	32514	38292	11	32684	
255	0	34400	32510	38301	11	32576	
256	0	34400	32508	38301	11	32015	
257	0	34412	32512	38292	11	32000	
258	0	34412	32504	38312	12	32532	
259	0	34408	32501	38292	12	32942	
260	0	34412	32501	38260	11	33313	
261	0	34402	32501	38274	11	33286	
262	0	34401	32500	38264	11	33460	
263	0	34408	32484	38256	10	33266	
264	0	34416	32470	38228	10	33706	
265	0	34402	32464	38228	12	32866	
266	0	34412	32468	38208	10	32260	
267	0	34396	32472	38212	11	32272	
268	0	34404	32462	38213	11	32192	
269	0	34406	32448	38212	11	32485	
270	0	34388	32441	38198	11	32654	
271	0	34373	32448	38202	11	32482	
272	0	34364	32448	38214	12	32632	
273	0	34378	32456	38223	11	32680	
274	0	34376	32433	38220	13	32708	
275	0	34376	32436	38220	11	32364	
276	0	34388	32456	38209	10	32089	
277	0	34380	32460	38215	11	31988	
278	0	34380	32464	38205	11	32396	
279	0	34376	32477	38184	12	32969	
280	0	34381	32473	38188	11	33260	
281	0	34392	32471	38208	13	33210	
282	0	34398	32466	38204	11	33596	
283	0	34392	32476	38215	12	33370	
284	0	34398	32476	38230	11	33509	
285	0	34405	32463	38229	11	32920	
286	0	34412	32476	38238	12	32358	
287	0	34440	32460	38252	12	32128	
288	0	34448	32470	38260	10	32327	
289	0	34452	32468	38256	12	32540	
290	0	34448	32472	38260	11	32388	
291	0	34452	32474	38252	12	32623	
292	0	34436	32480	38272	11	32568	
293	0	34440	32486	38272	11	32754	
294	0	34424	32476	38272	11	32844	
295	0	34416	32495	38260	11	32276	
296	0	34408	32480	38270	11	32004	
297	0	34394	32486	38296	12	31934	
298	0	34392	32492	38294	12	32463	
299	0	34388	32508	38273	10	32988	
300	0	34384	32503	38278	11	33429	
301	0	34392	32494	38268	12	33094	
302	0	34392	32492	38254	11	33233	
303	0	34396	32486	38240	10	33468	
304	0	34394	32482	38236	12	33436	
305	0	34408	32474	38240	12	32830	
306	0	34404	32491	38240	11	32184	
307	0	34416	32496	38252	10	32258	
308	0	34416	32490	38262	11	32198	
309	0	34404	32489	38273	12	32444	
310	0	34416	32492	38264	12	32597	
311	0	34416	32504	38282	11	32430	
312	0	34433	32504	38272	12	32646	
313	0	34420	32496	38265	13	32772	
314	0	34417	32502	38276	12	32698	
315	0	34424	32513	38277	12	32436	
316	0	34416	32512	38260	13	32094	
317	0	34410	32508	38254	11	31997	
318	0	34412	32506	38266	12	32442	
319	0	34416	32496	38282	13	33084	
320	0	34410	32494	38275	12	33205	
321	0	34412	32500	38268	11	33130	
322	0	34408	32496	38279	11	33616	
323	0	34408	32476	38284	11	33287	
324	0	34394	32496	38270	12	33532	
325	0	34385	32492	38264	13	32889	
326	0	34396	32480	38260	12	32348	
327	0	34402	32480	38248	11	32075	
328	0	34428	32482	38252	11	31964	
329	0	34432	32476	38256	12	32558	
330	0	34440	32463	38252	11	32460	
331	0	34464	32465	38220	10	32577	
332	0	34464	32458	38256	11	32712	
333	0	34472	32456	38272	10	32612	
334	0	34460	32454	38270	11	32656	
335	0	34474	32444	38273	13	32453	
336	0	34472	32456	38292	11	31996	
337	0	34456	32472	38280	12	32064	
338	0	34472	32465	38271	12	32572	
339	0	34484	32469	38276	11	33004	
340	0	34472	32470	38290	11	33240	
341	0	34468	32469	38296	11	33222	
342	0	34464	32466	38290	11	33720	
343	0	34456	32462	38287	10	33388	
344	0	34436	32480	38280	10	33524	
345	0	34420	32472	38257	10	32676	
346	0	34420	32468	38248	12	32236	
347	0	34401	32472	38223	11	32130	
348	0	34412	32464	38256	11	32340	
349	0	34424	32476	38240	12	32300	
350	0	34412	32477	38258	13	32261	
351	0	34416	32487	38274	12	32750	
352	0	34406	32497	38282	11	32526	
353	0	34392	32508	38279	12	32203	
354	0	34398	32516	38272	11	32848	
355	0	34404	32502	38264	11	32168	
356	0	34408	32501	38268	12	32170	
357	0	34428	32502	38272	11	32093	
358	0	34422	32496	38268	11	32462	
359	0	34426	32498	38285	11	33143	
360	0	34416	32498	38265	10	33271	
361	0	34440	32489	38286	10	33125	
362	0	34448	32495	38269	12	33736	
363	0	34440	32481	38256	11	33325	
364	0	34448	32484	38250	11	33531	
365	0	34432	32479	38263	12	32845	
366	0	34436	32480	38282	12	32096	
367	0	34440	32485	38289	12	32181	
368	0	34436	32486	38280	12	32273	
369	0	34440	32488	38289	12	32484	
370	0	34449	32492	38298	11	32408	
371	0	34440	32492	38294	11	32246	
372	0	34446	32485	38279	12	32772	
373	0	34460	32488	38286	11	32582	
374	0	34456	32482	38289	11	32677	
375	0	34448	32464	38280	12	32389	
376	0	34440	32466	38289	12	31956	
377	0	34437	32494	38292	12	32114	
378	0	34416	32497	38288	12	32681	
379	0	34432	32492	38297	12	32914	
380	0	34417	32490	38284	12	33137	
381	0	34412	32496	38250	11	33335	
382	0	34400	32488	38252	10	33516	
383	0	34404	32484	38238	12	32938	
384	0	34393	32485	38218	12	33579	
385	0	34379	32488	38210	12	32680	
386	0	34380	32476	38210	11	31828	
387	0	34380	32460	38204	13	32361	
388	0	34364	32470	38221	12	32244	
389	0	34359	32462	38200	13	32364	
390	0	34377	32464	38196	11	32424	
391	0	34384	32448	38169	12	32526	
392	0	34384	32445	38182	12	32696	
393	0	34392	32448	38168	10	32618	
394	0	34395	32434	38180	12	32846	
395	0	34404	32456	38164	11	32496	
396	0	34393	32458	38158	11	31980	
397	0	34400	32464	38142	11	31623	
398	0	34404	32465	38144	11	32714	
399	0	34412	32461	38172	12	33014	
400	0	34416	32453	38196	12	33338	
401	0	34416	32448	38192	10	33211	
402	0	34428	32432	38201	11	33629	
403	0	34428	32440	38212	11	33372	
404	0	34436	32453	38220	12	33308	
405	0	34436	32464	38230	11	32310	
406	0	34440	32462	38257	11	32349	
407	0	34439	32472	38272	11	32044	
408	0	34444	32476	38282	12	32320	
409	0	34450	32480	38316	11	32622	
410	0	34424	32489	38293	12	32436	
411	0	34444	32492	38306	11	32561	
412	0	34436	32489	38312	11	32698	
413	0	34426	32496	38313	11	32646	
414	0	34412	32498	38292	12	32704	
415	0	34388	32486	38288	11	32282	
416	0	34392	32494	38292	11	32084	
417	0	34372	32497	38270	13	32080	
418	0	34380	32484	38248	11	32356	
419	0	34380	32496	38257	10	33070	
420	0	34343	32504	38261	12	33373	
421	0	34352	32509	38252	11	33364	
422	0	34361	32510	38248	11	33465	
423	0	34364	32506	38244	12	33446	
424	0	34366	32516	38220	11	33463	
425	0	34376	32526	38212	11	32612	
426	0	34380	32530	38196	11	32183	
427	0	34376	32542	38229	12	32159	
428	0	34384	32536	38216	11	32452	
429	0	34396	32552	38212	11	32418	
430	0	34392	32550	38192	11	32496	
431	0	34404	32532	38214	12	32648	
432	0	34416	32538	38228	12	32582	
433	0	34408	32554	38238	11	32629	
434	0	34404	32548	38250	11	32792	
435	0	34400	32544	38252	11	32327	
436	0	34392	32541	38278	13	32111	
437	0	34396	32545	38279	11	32126	
438	0	34392	32546	38309	11	32446	
439	0	34391	32537	38320	12	33122	
440	0	34404	32536	38320	12	33456	
441	0	34396	32530	38314	11	33135	
442	0	34398	32519	38306	11	33228	
443	0	34388	32524	38324	12	33521	
444	0	34400	32516	38295	12	33332	
445	0	34384	32519	38316	10	32893	
446	0	34390	32512	38304	12	32208	
447	0	34388	32512	38308	12	32072	
448	0	34389	32520	38296	11	32334	
449	0	34400	32528	38316	11	32424	
450	0	34392	32528	38314	11	32548	
451	0	34405	32519	38329	12	32468	
452	0	34402	32508	38319	11	32288	
453	0	34412	32515	38324	11	32772	
454	0	34424	32511	38300	12	32561	
455	0	34426	32512	38277	11	32346	
456	0	34420	32525	38234	12	31978	
457	0	34420	32524	38221	10	32201	
458	0	34425	32526	38208	10	32422	
459	0	34408	32522	38236	11	33172	
460	0	34424	32525	38228	11	33476	
461	0	34404	32546	38218	11	33080	
462	0	34400	32533	38195	12	33698	
463	0	34400	32537	38197	12	33404	
464	0	34388	32530	38200	12	33557	
465	0	34382	32527	38206	13	32590	
466	0	34368	32528	38220	13	32104	
467	0	34368	32548	38236	11	31781	
468	0	34368	32540	38241	12	32420	
469	0	34376	32514	38240	11	32277	
470	0	34380	32516	38248	11	32109	
471	0	34378	32526	38278	11	32646	
472	0	34372	32523	38284	11	32540	
473	0	34386	32524	38286	10	32252	
474	0	34400	32529	38273	11	32773	
475	0	34400	32528	38279	11	32256	
476	0	34420	32520	38278	10	31956	
477	0	34418	32526	38300	11	31660	
478	0	34432	32520	38324	11	32706	
479	0	34432	32507	38319	11	33073	
480	0	34437	32494	38327	12	33276	
481	0	34432	32494	38320	11	33268	
482	0	34428	32504	38324	11	33602	
483	0	34432	32492	38324	11	33431	
484	0	34414	32496	38305	11	33565	
485	0	34401	32498	38296	11	32588	
486	0	34402	32491	38273	11	32204	
487	0	34404	32488	38292	12	32284	
488	0	34416	32484	38304	11	32072	
489	0	34408	32484	38288	13	32548	
490	0	34409	32474	38274	12	32636	
491	0	34416	32480	38268	11	32486	
492	0	34414	32484	38260	11	32671	
493	0	34412	32480	38256	11	32784	
494	0	34419	32465	38224	11	32469	
495	0	34420	32457	38208	12	32348	
496	0	34420	32471	38198	11	32036	
497	0	34416	32480	38184	11	32077	
498	0	34426	32464	38156	11	32580	
499	0	34428	32452	38166	11	33280	
500	0	34434	32444	38158	12	33420	
501	0	34440	32427	38137	13	33020	
502	0	34440	32420	38131	12	33748	
503	0	34452	32400	38120	12	33529	
504	0	34446	32398	38136	11	33370	
505	0	34452	32391	38132	12	32798	
506	0	34464	32401	38136	11	32224	
507	0	34476	32380	38144	11	32095	
508	0	34461	32386	38178	12	32076	
509	0	34464	32397	38188	11	32588	
510	0	34462	32384	38186	12	32472	
511	0	34472	32392	38170	11	32612	
512	0	34468	32398	38194	13	32480	
513	0	34452	32396	38196	12	32708	
514	0	34450	32405	38216	12	32762	
515	0	34445	32426	38242	12	32250	
516	0	34444	32430	38236	12	32116	
517	0	34444	32436	38264	10	32120	
518	0	34428	32448	38272	10	32468	
519	0	34422	32446	38238	11	32735	
520	0	34434	32463	38230	12	33400	
521	0	34412	32462	38238	11	33154	
522	0	34410	32461	38244	12	33676	
523	0	34396	32452	38224	10	33528	
524	0	34388	32456	38224	12	33262	
525	0	34386	32448	38200	12	32762	
526	0	34398	32461	38210	10	32248	
527	0	34368	32470	38206	13	32116	
528	0	34372	32476	38212	12	32372	
529	0	34364	32479	38225	12	32556	
530	0	34358	32492	38230	12	32326	
531	0	34356	32504	38210	12	32650	
532	0	34372	32513	38210	11	32659	
533	0	34380	32499	38208	10	32698	
534	0	34400	32508	38213	12	32668	
535	0	34392	32512	38238	10	32324	
536	0	34406	32506	38256	11	32114	
537	0	34420	32515	38256	12	31956	
538	0	34437	32522	38244	12	32216	
539	0	34432	32524	38253	10	33272	
540	0	34432	32527	38280	11	33166	
541	0	34422	32519	38292	11	33280	
542	0	34424	32514	38284	13	33710	
543	0	34424	32506	38303	10	33250	
544	0	34402	32504	38306	12	33521	
545	0	34396	32493	38318	12	32802	
546	0	34412	32496	38318	12	32044	
547	0	34412	32489	38328	12	31684	
548	0	34412	32495	38308	11	32430	
549	0	34400	32496	38331	11	32335	
550	0	34404	32504	38341	11	32186	
551	0	34416	32503	38354	12	32641	
552	0	34420	32501	38338	11	32417	
553	0	34416	32496	38324	12	32209	
554	0	34410	32506	38322	10	32844	
555	0	34432	32513	38312	11	32188	
556	0	34442	32480	38294	12	32134	
557	0	34450	32480	38291	11	32088	
558	0	34432	32498	38281	10	32766	
559	0	34440	32497	38280	10	33018	
560	0	34432	32486	38256	11	33287	
561	0	34430	32473	38248	11	33250	
562	0	34436	32474	38242	11	33506	
563	0	34432	32460	38240	11	33420	
564	0	34426	32460	38239	11	33534	
565	0	34410	32474	38242	12	32596	
566	0	34412	32457	38244	11	32162	
567	0	34400	32456	38232	12	32301	
568	0	34402	32444	38232	10	32209	
569	0	34384	32442	38220	11	32386	
570	0	34384	32439	38208	11	32110	
571	0	34392	32434	38200	11	32669	
572	0	34380	32446	38196	11	32458	
573	0	34388	32454	38205	11	32252	
574	0	34384	32464	38244	11	32808	
575	0	34402	32464	38216	11	32277	
576	0	34400	32486	38230	10	31987	
577	0	34401	32484	38226	12	31972	
578	0	34412	32490	38227	12	32666	
579	0	34412	32492	38229	11	33314	
580	0	34412	32481	38236	12	33218	
581	0	34397	32495	38277	11	33248	
582	0	34414	32474	38262	11	33534	
583	0	34416	32481	38272	11	33442	
584	0	34404	32496	38292	11	33448	
585	0	34388	32490	38300	12	32578	
586	0	34396	32486	38304	11	32023	
587	0	34404	32484	38313	12	32042	
588	0	34381	32488	38336	11	32436	
589	0	34380	32506	38340	11	32406	
590	0	34380	32516	38356	12	32558	
591	0	34372	32497	38373	12	32408	
592	0	34360	32519	38358	10	32280	
593	0	34356	32518	38340	11	32758	
594	0	34354	32501	38316	10	32567	
595	0	34318	32528	38296	11	32309	
596	0	34322	32536	38282	12	32158	
597	0	34325	32552	38265	12	32014	
598	0	34324	32557	38274	11	32682	
599	0	34330	32529	38260	13	33328	
600	0	34330	32532	38225	11	33304	
601	0	34340	32488	38209	12	33337	
602	0	34336	32480	38200	10	33464	
603	0	34356	32453	38212	11	32950	
604	0	34384	32438	38260	10	33463	
605	0	34398	32420	38304	12	32688	
606	0	34404	32433	38292	12	32188	
607	0	34421	32452	38300	11	32176	
608	0	34460	32462	38292	12	32352	
609	0	34474	32486	38311	13	32573	
610	0	34476	32500	38326	11	32423	
611	0	34462	32501	38316	12	32429	
612	0	34458	32500	38336	12	32767	
613	0	34441	32490	38340	10	32583	
614	0	34424	32468	38351	11	32618	
615	0	34414	32496	38349	12	32316	
616	0	34408	32506	38366	11	32055	
617	0	34408	32539	38364	11	32221	
618	0	34412	32554	38357	12	32610	
619	0	34380	32602	38325	12	33278	
620	0	34352	32620	38292	11	33146	
621	0	34328	32616	38255	11	32704	
622	0	34293	32638	38232	11	33691	
623	0	34260	32628	38196	12	33400	
624	0	34232	32616	38157	12	33187	
625	0	34200	32614	38124	11	32849	
626	0	34192	32586	38084	11	32064	
627	0	34184	32572	38084	12	32311	
628	0	34181	32553	38082	11	32140	
629	0	34204	32524	38052	12	32050	
630	0	34236	32495	38048	10	32622	
631	0	34260	32464	38052	12	32521	
632	0	34300	32445	38081	12	32676	
633	0	34336	32424	38124	11	32574	
634	0	34376	32404	38154	11	32420	
635	0	34416	32400	38192	11	32246	
636	0	34436	32409	38216	11	32112	
637	0	34456	32417	38260	12	32184	
638	0	34464	32422	38271	12	32568	
639	0	34481	32430	38279	10	32725	
640	0	34472	32436	38314	11	33366	
641	0	34464	32444	38344	12	33220	
642	0	34444	32445	38376	12	33620	
643	0	34421	32455	38360	11	33321	
644	0	34416	32460	38373	12	33041	
645	0	34388	32458	38360	11	32772	
646	0	34368	32448	38356	12	31984	
647	0	34357	32448	38320	11	31997	
648	0	34336	32425	38322	10	32404	
649	0	34315	32426	38308	12	32450	
650	0	34304	32442	38276	11	32568	
651	0	34311	32426	38260	11	32714	
652	0	34312	32428	38232	11	32533	
653	0	34316	32426	38219	11	32708	
654	0	34332	32425	38232	11	32707	
655	0	34336	32438	38224	11	32357	
656	0	34348	32446	38198	12	32054	
657	0	34358	32456	38210	12	32072	
658	0	34376	32466	38192	12	32738	
659	0	34374	32482	38172	10	33302	
660	0	34388	32460	38156	11	33096	
661	0	34384	32455	38166	13	33246	
662	0	34400	32471	38166	11	33604	
663	0	34392	32473	38154	11	33370	
664	0	34386	32484	38164	11	33429	
665	0	34372	32484	38183	11	32748	
666	0	34360	32498	38204	11	32038	
667	0	34350	32513	38236	11	31898	
668	0	34334	32516	38240	11	32481	
669	0	34326	32516	38261	11	32401	
670	0	34322	32520	38260	11	32569	
671	0	34320	32512	38266	11	32545	
672	0	34314	32525	38292	10	32651	
673	0	34312	32512	38297	11	32660	
