# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:2F:AD": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:2F:AD", "device connection": "BTH00:07:80:0F:2F:AD", "sampling rate": 1000, "resolution": [16, 16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-10-14", "time": "15:46:54.423", "channels": [1, 2, 3, 4], "sensor": ["XYZ", "XYZ", "XYZ", "FSRIII"], "label": ["CH1", "CH2", "CH3", "CH4"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3", "CH4"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["white", "white", "white", "black"], "convertedValues": 0}, "88:6B:0F:AB:F7:DB": {"position": 1, "device": "musclebanplux", "device name": "88:6B:0F:AB:F7:DB", "device connection": "BTH88:6B:0F:AB:F7:DB", "sampling rate": 1000, "resolution": [16, 16, 16, 16], "firmware version": 1026, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-10-14", "time": "15:46:54.423", "channels": [1, 2, 3, 4], "sensor": ["gEMG", "gACC", "gACC", "gACC"], "label": ["EMG", "ACC_X", "ACC_Y", "ACC_Z"], "column": ["nSeq", "EMG", "ACC_X", "ACC_Y", "ACC_Z"], "special": [{}, {}, {}, {}], "digital IO": [], "convertedValues": 0}, "88:6B:0F:AB:F8:7D": {"position": 2, "device": "musclebanplux", "device name": "88:6B:0F:AB:F8:7D", "device connection": "BTH88:6B:0F:AB:F8:7D", "sampling rate": 1000, "resolution": [16, 16, 16, 16], "firmware version": 1026, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2021-10-14", "time": "15:46:54.423", "channels": [1, 2, 3, 4], "sensor": ["gEMG", "gACC", "gACC", "gACC"], "label": ["EMG", "ACC_X", "ACC_Y", "ACC_Z"], "column": ["nSeq", "EMG", "ACC_X", "ACC_Y", "ACC_Z"], "special": [{}, {}, {}, {}], "digital IO": [], "convertedValues": 0}}
# EndOfHeader
3839	0	31576	29033	36548	9813	2641	32208	38776	27184	31840	33	33008	38852	29632	37312	
3840	0	31584	29036	36540	9909	2642	32144	38792	27232	31824	34	32624	38832	29648	37368	
3841	0	31586	29025	36540	9840	2643	32240	38796	27272	31840	35	32272	38872	29672	37320	
3842	0	31584	29032	36552	10074	2644	32256	38796	27272	31840	36	32448	38860	29612	37280	
3843	0	31584	29032	36552	10336	2645	32048	38840	27232	31840	37	32624	38904	29664	37328	
3844	0	31592	29024	36523	10238	2646	32144	38768	27240	31832	38	32576	38904	29664	37328	
3845	0	31576	29040	36524	10311	2647	32080	38820	27192	31848	39	32864	38908	29648	37296	
3846	0	31564	29044	36542	10242	2648	32256	38832	27224	31880	40	32528	38880	29664	37328	
3847	0	31572	29050	36522	10480	2649	32416	38832	27224	31880	41	32416	38836	29656	37304	
3848	0	31568	29060	36520	10508	2650	32336	38856	27224	31832	42	32320	38908	29664	37336	
3849	0	31560	29063	36528	10705	2651	32304	38848	27224	31872	43	32480	38908	29664	37336	
3850	0	31552	29060	36526	10682	2652	32336	38876	27236	31840	44	32416	38924	29680	37360	
3851	0	31552	29056	36512	10582	2653	32304	38860	27272	31880	45	32560	38900	29696	37320	
3852	0	31538	29056	36520	10607	2654	32496	38860	27272	31880	46	32592	38892	29648	37304	
3853	0	31548	29044	36496	10584	2655	32352	38840	27228	31896	47	32672	38916	29664	37296	
3854	0	31544	29040	36512	10789	2656	32176	38872	27280	31888	48	32688	38936	29688	37304	
3855	0	31544	29040	36508	10282	2657	32128	38864	27260	31864	49	32448	38936	29688	37304	
3856	0	31540	29048	36513	10662	2658	31984	38884	27240	31840	50	31856	38952	29656	37336	
3857	0	31532	29054	36520	10705	2659	32192	38884	27240	31840	51	32176	38916	29704	37296	
3858	0	31524	29054	36512	11078	2660	32112	38896	27240	31872	52	32112	38944	29720	37336	
3859	0	31533	29060	36512	11042	2661	32240	38868	27256	31920	53	32640	38988	29712	37304	
3860	0	31516	29060	36481	10984	2662	32128	38868	27288	31920	54	32592	38988	29712	37304	
3861	0	31508	29066	36480	11159	2663	32256	38884	27296	31872	55	32528	38980	29744	37312	
3862	0	31496	29052	36460	11261	2664	32272	38884	27296	31872	56	32768	38944	29720	37336	
3863	0	31496	29048	36480	11266	2665	32176	38828	27304	31872	57	33040	38972	29728	37312	
